F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,Class
0.00096739,0.004784766,0.010548964,0.018011111,0.026745717,0.034412582,0.039353896,0.040931424,0.042199868,0.025635427,0.014209791,0.022844046,0.024794881,0.027436136,0.029451197,0.030434643,0.029788378,0.026468746,Non Cancer
0.007187129,0.018755735,0.025950386,0.028819972,0.028218224,0.026435545,0.025529162,0.023844268,0.024152663,0.032885532,0.011109774,0.017804221,0.019838882,0.021110075,0.022385029,0.024600214,0.027165165,0.029071954,Non Cancer
0.003382491,0.009264895,0.014164725,0.020947097,0.030294598,0.036242218,0.038789955,0.037320441,0.032190185,0.021922716,0.010773538,0.018034155,0.021042746,0.023864387,0.026281695,0.029212027,0.031720636,0.032229314,Non Cancer
0.000350405,0.003708778,0.010689313,0.020603011,0.032666383,0.042103688,0.04406438,0.0370366,0.029784403,0.023194431,0.011216889,0.01850452,0.022040064,0.025118901,0.027804025,0.029150524,0.029985196,0.030768686,Non Cancer
0.000166982,0.002801588,0.009606108,0.018613863,0.030024305,0.038415155,0.041346618,0.038057998,0.034092174,0.029500167,0.009717429,0.015900404,0.019764184,0.021795799,0.024898883,0.027547404,0.030061412,0.032927938,Cancer
0.056236383,0.054254418,0.035773723,0.025099855,0.018231058,0.014236868,0.011135318,0.010424231,0.010900811,0.010965868,0.014736141,0.022921206,0.024744311,0.026522029,0.026733842,0.026499334,0.026416122,0.028405652,Non Cancer
0.001286032,0.007252757,0.014835712,0.023438224,0.032411484,0.037433961,0.038876402,0.035452776,0.03090532,0.022485865,0.014488136,0.022580869,0.024631569,0.025848086,0.026508481,0.026543238,0.027638104,0.027307906,Cancer
0.004758408,0.018374198,0.025148372,0.029307296,0.031045801,0.032379654,0.030903423,0.028130808,0.023911936,0.020832084,0.006601822,0.011734908,0.015983754,0.02145405,0.02663959,0.030393861,0.034485343,0.036148912,Cancer
0.056574458,0.051204911,0.03652815,0.026291738,0.018172679,0.013534304,0.010723861,0.009688033,0.010990434,0.013033146,0.01594108,0.023169023,0.024791311,0.025042652,0.024532354,0.024410492,0.024471423,0.027525591,Non Cancer
0.003350731,0.014780793,0.026304802,0.03210334,0.034097077,0.032343424,0.027129436,0.024373695,0.02191023,0.026885177,0.014237996,0.020981211,0.023037578,0.023517745,0.024311065,0.024926931,0.025370564,0.026414405,Cancer
0.000679829,0.00453029,0.010968671,0.019155184,0.028564247,0.036819314,0.04218368,0.041109664,0.036476543,0.023610064,0.009866091,0.017412765,0.019926419,0.023199881,0.026199127,0.028518544,0.031774868,0.032968854,Non Cancer
0.007773329,0.019803052,0.025285864,0.028369946,0.030903943,0.031841792,0.031246618,0.02867655,0.026322909,0.015820799,0.007169138,0.012327309,0.016331205,0.021209826,0.026512282,0.030281716,0.03575551,0.038000938,Non Cancer
0.000377951,0.002918217,0.009317944,0.021270642,0.034022851,0.042668479,0.043620624,0.038914409,0.031889609,0.019999419,0.014213135,0.022001105,0.024305152,0.026064077,0.027357832,0.028695197,0.029527416,0.029167636,Non Cancer
0.007915789,0.026857895,0.038884211,0.040273684,0.033463158,0.026531579,0.021910526,0.020368421,0.017310526,0.013187368,0.017273684,0.025705263,0.026121053,0.026178947,0.026421053,0.026268421,0.027542105,0.028389474,Non Cancer
0.001587718,0.005822846,0.010196353,0.01632873,0.02365918,0.032020189,0.037759279,0.035377702,0.030487094,0.045408728,0.009555439,0.015968217,0.018335227,0.021135582,0.023455253,0.025239614,0.025072103,0.025305162,Non Cancer
0.010782723,0.006975481,0.009902657,0.013931829,0.017957175,0.022280978,0.023777091,0.023187829,0.021557794,0.079717154,0.010805681,0.012328578,0.014356557,0.016920228,0.017360261,0.018676534,0.018802804,0.019529815,Cancer
0.003174869,0.011994927,0.023192835,0.032981647,0.040832952,0.039934653,0.033263466,0.024302498,0.019190122,0.016905626,0.013483285,0.022527918,0.025368126,0.027834044,0.029978511,0.029168281,0.028300807,0.025601508,Cancer
0.000531765,0.004401476,0.010737808,0.019739371,0.029407242,0.039895185,0.043886625,0.039869557,0.031848236,0.023746188,0.00914892,0.015946542,0.020168627,0.024089593,0.028580764,0.03220061,0.033001461,0.030906435,Cancer
0.000873721,0.006231898,0.015046341,0.023831821,0.032076656,0.03867542,0.040949025,0.038052713,0.029078973,0.020146746,0.009910214,0.017247538,0.021867156,0.025864066,0.02997683,0.032646264,0.033307588,0.030208534,Non Cancer
0.001008163,0.006550622,0.013086634,0.020431123,0.027049931,0.033620035,0.038928718,0.040019676,0.035962674,0.02667394,0.007441897,0.014124019,0.017986207,0.022666615,0.026538544,0.032621613,0.035008085,0.032870001,Non Cancer
0.01090428,0.031241194,0.035679619,0.035945768,0.032822432,0.028540564,0.022841845,0.019045308,0.015538404,0.013952469,0.012563797,0.019843755,0.023843818,0.02623133,0.029088518,0.029926105,0.028188308,0.028250932,Cancer
0.005484946,0.01972383,0.028386199,0.033761263,0.035958904,0.033852831,0.028834884,0.024604425,0.020264083,0.015302908,0.011748224,0.017727639,0.023377408,0.026179401,0.028431983,0.029878763,0.030226723,0.031252289,Cancer
0.011159579,0.019508597,0.023024977,0.024932597,0.027069132,0.029510886,0.029479092,0.029854258,0.027387069,0.02245905,0.007598688,0.012488554,0.016411893,0.020990182,0.025015261,0.03004502,0.033116289,0.035424509,Cancer
0.000243782,0.001953893,0.005348644,0.011479573,0.02116535,0.035228282,0.046831565,0.048781819,0.036469022,0.033998457,0.009067226,0.015958608,0.019455239,0.023988852,0.027212592,0.029432098,0.029097353,0.027190761,Non Cancer
0.010895038,0.035887396,0.043208978,0.038190856,0.030374376,0.021782798,0.016837455,0.014122793,0.013824398,0.019900729,0.018958967,0.026600777,0.026506164,0.026811837,0.025865708,0.023780585,0.022576091,0.022062998,Non Cancer
0.000661455,0.006058328,0.014792544,0.023549308,0.032606735,0.039897775,0.043355382,0.039732411,0.030073662,0.015417919,0.010523151,0.018257667,0.023526759,0.027773602,0.031794949,0.034478352,0.034004811,0.030081179,Cancer
0.011637964,0.027867518,0.035518048,0.036592811,0.03229376,0.028280888,0.022926153,0.018296406,0.016528453,0.016046399,0.01239475,0.020057999,0.022754445,0.026131363,0.028376281,0.028897764,0.028713337,0.027396912,Non Cancer
0.004872594,0.014238358,0.018272226,0.022136353,0.026639508,0.03159198,0.033169582,0.032989855,0.030433741,0.028524643,0.008167585,0.013409617,0.016614746,0.019909737,0.024722422,0.028576564,0.031062785,0.034257928,Cancer
0.001046727,0.008172522,0.018928313,0.027436324,0.034911028,0.039560911,0.038312891,0.03168362,0.025242223,0.019764352,0.014607209,0.022102042,0.025604552,0.026825733,0.027342387,0.026825733,0.027047156,0.027624198,Cancer
0.003548375,0.008605039,0.013478325,0.020556737,0.028130272,0.034397235,0.039087141,0.03606598,0.030216203,0.028731754,0.010447994,0.016815815,0.020474217,0.023449534,0.025732597,0.027621397,0.028561212,0.029024243,Non Cancer
0.045633981,0.056470077,0.0394955,0.027642902,0.020334952,0.015208037,0.011665088,0.009849203,0.009681431,0.011215064,0.017769027,0.025052305,0.026577057,0.027874822,0.027628099,0.026330333,0.025743131,0.025205274,Cancer
0.000403453,0.002483392,0.007501097,0.016831443,0.030215906,0.042401761,0.047869924,0.043369265,0.032256675,0.021333668,0.015722926,0.024218946,0.027039202,0.027987121,0.028860617,0.027916614,0.026341972,0.025174699,Non Cancer
0.002145821,0.009099608,0.017157095,0.026214071,0.035441575,0.039775849,0.038004244,0.032618375,0.024736154,0.019845766,0.01448074,0.022580859,0.025621957,0.026834606,0.028089888,0.027876727,0.027545143,0.026488811,Non Cancer
0.004940053,0.019712108,0.029203671,0.034299142,0.03419923,0.03357386,0.028167555,0.022350503,0.018675992,0.019902309,0.012388988,0.020248668,0.024478242,0.026365453,0.029188869,0.028774423,0.028063943,0.025673475,Non Cancer
0.056538953,0.057083604,0.036973417,0.025399585,0.018848063,0.014585123,0.011291032,0.009248591,0.008609674,0.009137566,0.014218531,0.022252131,0.025132497,0.028091418,0.029364015,0.029301171,0.027483922,0.025959947,Non Cancer
0.000704629,0.006008703,0.013376334,0.021224041,0.028142567,0.035730878,0.041375652,0.043001719,0.033860902,0.02125966,0.00973317,0.017340839,0.021034333,0.025606678,0.029203382,0.033562789,0.033980921,0.03012482,Cancer
0.018599352,0.026819763,0.030591198,0.031430627,0.028096894,0.024211536,0.02157333,0.018023744,0.018761242,0.025513851,0.009425591,0.01598513,0.019126994,0.022610625,0.025032978,0.028402686,0.028876364,0.029020266,Cancer
0.000387578,0.003008727,0.007272088,0.01456815,0.026894739,0.040811597,0.048163598,0.04499105,0.032364787,0.02523015,0.012973884,0.020905255,0.024673156,0.026051656,0.028193326,0.028908548,0.028037495,0.025420343,Non Cancer
0.020915171,0.033438301,0.033016265,0.031953057,0.028300815,0.025792942,0.020614875,0.017433367,0.016094212,0.017952797,0.007109697,0.013586339,0.017733662,0.021426484,0.026620784,0.03049216,0.031847547,0.0336899,Non Cancer
0.003169424,0.013895362,0.020875087,0.027604288,0.033022605,0.036628991,0.035749243,0.029229783,0.022197623,0.022102074,0.014099278,0.02256467,0.025069914,0.026858541,0.027155675,0.027674202,0.025495223,0.023491028,Cancer
0.00109183,0.004559568,0.010239985,0.020305857,0.031267683,0.039719389,0.040122024,0.03381045,0.027955921,0.032741835,0.012985882,0.020646828,0.02286676,0.024538965,0.025521974,0.025181004,0.025122967,0.025848435,Non Cancer
0.000763993,0.004750042,0.011592759,0.022479655,0.033698721,0.042617505,0.047691413,0.039470188,0.027030394,0.015924265,0.013569175,0.021632619,0.027204783,0.030509882,0.032270387,0.032320213,0.028757681,0.025186846,Cancer
0.001409568,0.010267465,0.023864493,0.035942015,0.042640407,0.040661515,0.031583742,0.023397255,0.019078245,0.016924237,0.015960705,0.025085595,0.028026448,0.02880387,0.02844657,0.027849761,0.025474306,0.024359216,Cancer
0.000905995,0.004475304,0.010071386,0.018069137,0.028245962,0.038407167,0.045534069,0.040371458,0.031100628,0.026255116,0.011239027,0.019486707,0.023145834,0.027078322,0.029276922,0.029280827,0.028109282,0.025074979,Non Cancer
0.001239709,0.00811794,0.018112196,0.028336205,0.036597741,0.04012062,0.037574191,0.03004978,0.02444955,0.020321654,0.012157764,0.019576872,0.023071032,0.026110473,0.02838407,0.029805667,0.029317442,0.028364924,Cancer
9.75E-05,0.001320053,0.004683937,0.011827973,0.022523401,0.036653966,0.04851194,0.050709528,0.038457788,0.028171127,0.010275411,0.018375735,0.021957128,0.025666027,0.028771151,0.029693688,0.029209918,0.028013621,Cancer
6.17E-05,0.000953991,0.004309282,0.012427272,0.024335834,0.040883765,0.051036694,0.047666894,0.034684639,0.026911972,0.012782751,0.020947897,0.024908954,0.028162679,0.029461267,0.028851874,0.0273429,0.024361225,Non Cancer
0.006590751,0.016453993,0.023218666,0.028418037,0.032331295,0.033869137,0.031978873,0.02736077,0.02278386,0.021595694,0.011025777,0.017428875,0.021873055,0.024687855,0.026935118,0.028656036,0.029099996,0.029667533,Non Cancer
0.020573793,0.026564063,0.027030099,0.026473129,0.02779167,0.028587342,0.026325361,0.023699645,0.020551059,0.01792307,0.006433573,0.011105301,0.015436028,0.019744021,0.025063654,0.031235792,0.036237156,0.037896699,Non Cancer
0.001737497,0.005071023,0.008796303,0.015111504,0.0230445,0.031351112,0.036657913,0.034481508,0.02940323,0.051476328,0.009198938,0.01481769,0.017734072,0.020476342,0.022076,0.023965845,0.023791733,0.024346716,Non Cancer
0.000403857,0.004641145,0.013231108,0.024192928,0.034872689,0.042994692,0.042231852,0.036648376,0.027628914,0.018523552,0.011211826,0.019641529,0.023859586,0.027410959,0.031314906,0.032404677,0.030411036,0.02894305,Non Cancer
0.000309907,0.002829151,0.007402779,0.014555633,0.024182745,0.033789863,0.042742177,0.045171449,0.042397281,0.029295211,0.014910527,0.02316805,0.025382385,0.026582025,0.027936619,0.02816655,0.02693192,0.026182145,Non Cancer
0.001411036,0.007127726,0.016551559,0.026925756,0.034496017,0.038032675,0.033251839,0.027103495,0.024317697,0.03262576,0.012532465,0.019554998,0.022406088,0.024669549,0.025344235,0.025054047,0.025373253,0.025181004,Cancer
0.00011901,0.001521102,0.005005876,0.011242766,0.020447479,0.032262983,0.043732613,0.051211675,0.045391321,0.031252138,0.008650571,0.015564333,0.019815236,0.023471088,0.027469094,0.031258833,0.032207197,0.030500141,Non Cancer
0.000376214,0.002997954,0.006078205,0.011262903,0.020086294,0.034159044,0.050630158,0.057478426,0.04137177,0.020447224,0.012038844,0.020397846,0.025141668,0.028033812,0.031025888,0.031795951,0.030226434,0.026899292,Non Cancer
0.021868251,0.036328969,0.033859791,0.030608801,0.026733486,0.022672561,0.020872705,0.018673506,0.017497975,0.016707163,0.009533612,0.015726242,0.019162842,0.023167522,0.026772858,0.029236411,0.03075504,0.032628015,Non Cancer
0.005145214,0.01295118,0.0197773,0.025980256,0.030924581,0.031867528,0.030678594,0.028374522,0.024979911,0.031456731,0.010659407,0.017153446,0.020412765,0.022995621,0.025074206,0.026734614,0.028751701,0.028317126,Cancer
0.000445474,0.002753453,0.006597258,0.013533924,0.022070054,0.03489122,0.044661949,0.044432848,0.034963344,0.036520382,0.009970132,0.016092217,0.019766317,0.023644062,0.024899874,0.027369073,0.027534535,0.027593931,Cancer
0.002189686,0.011544442,0.01906582,0.025732055,0.031556103,0.035890127,0.035695776,0.033240477,0.026574242,0.022809018,0.008162736,0.014388443,0.019221301,0.023147188,0.027856958,0.031083182,0.032612076,0.030623218,Cancer
0.018059242,0.032694426,0.032124793,0.031342331,0.0281937,0.026328309,0.023655416,0.021326807,0.019211027,0.013651159,0.009977966,0.017026391,0.021063899,0.023436326,0.027417497,0.030146727,0.033226501,0.035699084,Cancer
0.060865191,0.047753186,0.030315225,0.024111335,0.017639168,0.014084507,0.013011402,0.011200537,0.014822267,0.012957746,0.009657948,0.01566063,0.017773307,0.022702884,0.025989269,0.029610999,0.029208585,0.034674715,Cancer
0.003939033,0.007572591,0.010940866,0.015498891,0.021511946,0.028650439,0.038634683,0.044535194,0.039969131,0.030997781,0.006776745,0.012387858,0.016399241,0.018818933,0.023730667,0.028248497,0.032058909,0.036440078,Cancer
0.013247794,0.025575853,0.032992624,0.033744722,0.031184871,0.026944127,0.022055492,0.018770728,0.016523496,0.023168234,0.013664619,0.020605665,0.023405643,0.025032168,0.026400442,0.026749307,0.02657714,0.025920187,Cancer
0.000292714,0.002549206,0.006802822,0.013846484,0.023602383,0.034669937,0.045089074,0.046145068,0.036051992,0.032760256,0.009415017,0.016495732,0.020634485,0.024310084,0.027692969,0.029201002,0.028949046,0.027263161,Non Cancer
0.003159244,0.00795334,0.013073303,0.021556866,0.035094115,0.047830505,0.046593319,0.035049929,0.024578031,0.012089077,0.029140156,0.035845263,0.032592126,0.029686948,0.026058236,0.023512063,0.022180983,0.021264139,Cancer
0.004420058,0.015252466,0.024163346,0.035512879,0.04528382,0.046187428,0.034190128,0.021387201,0.014386962,0.00737257,0.029214841,0.037913428,0.035115509,0.031239794,0.029312823,0.026389705,0.021708363,0.017614911,Non Cancer
0.00329005,0.012518238,0.022417566,0.032068865,0.038284214,0.03543916,0.027593376,0.020619346,0.018270353,0.031599066,0.02150569,0.02839218,0.0265356,0.024700905,0.022563467,0.021005982,0.019714765,0.018350598,Cancer
0.017526344,0.009258172,0.009723807,0.011179442,0.012874186,0.016716726,0.020068461,0.020999732,0.023151722,0.086801128,0.013771897,0.014023592,0.014027787,0.014002618,0.015009397,0.015034566,0.016595073,0.01846181,Non Cancer
0.000609686,0.003065685,0.008989992,0.020297941,0.036270563,0.050529161,0.047946624,0.036224548,0.026509836,0.015644772,0.027924767,0.032330611,0.029845853,0.026141723,0.025710342,0.024094099,0.02321408,0.021707121,Cancer
0.009860966,0.051284286,0.058014441,0.041543178,0.026898826,0.01768073,0.012588622,0.010187849,0.009675732,0.009812297,0.041804684,0.04229864,0.032241545,0.02624506,0.022220769,0.01957665,0.017571769,0.016209757,Cancer
0.003123544,0.009479846,0.015927161,0.024591537,0.030361719,0.032254776,0.031199033,0.026036813,0.022709401,0.043452936,0.02034308,0.025210421,0.023299161,0.022764009,0.02159177,0.019960828,0.019829771,0.019640465,Cancer
0.001152637,0.005169403,0.014835837,0.030815578,0.043878798,0.046227733,0.037670276,0.029130283,0.023384562,0.014187915,0.022424031,0.029610548,0.028292001,0.02766329,0.025558854,0.024554663,0.02608278,0.02554139,Cancer
0.000594884,0.001835435,0.005241508,0.013203523,0.030132325,0.047917181,0.052799582,0.043042034,0.029914685,0.020255075,0.025064929,0.032435687,0.03078162,0.028333164,0.02614225,0.025293452,0.022815978,0.018495814,Cancer
0.002638241,0.006774061,0.012742299,0.022658699,0.033888701,0.04100128,0.041034396,0.035058799,0.028130197,0.020858661,0.02174249,0.030043566,0.029134716,0.028052927,0.026191072,0.024741327,0.022706533,0.021650501,Non Cancer
0.049598585,0.067645258,0.044614914,0.028345693,0.017995646,0.013122534,0.009805756,0.007781671,0.006293373,0.003837257,0.03755613,0.042344196,0.035310927,0.028847462,0.023804259,0.020819159,0.018480406,0.017298272,Cancer
0.024599314,0.035729474,0.035483614,0.032101374,0.028021423,0.023310209,0.019489408,0.016240066,0.015037344,0.015990219,0.015834729,0.022798554,0.024027855,0.024865109,0.025503017,0.025649204,0.026513037,0.027669245,Non Cancer
0.000293815,0.002020429,0.006648917,0.01865179,0.036345961,0.05233891,0.049219396,0.032214419,0.022355305,0.023928846,0.028837365,0.03563863,0.031325721,0.027324763,0.024020255,0.02094427,0.018201999,0.015876874,Non Cancer
0.010718794,0.055284311,0.055966251,0.038170514,0.024270542,0.018339838,0.015285617,0.010664384,0.008121618,0.010542505,0.042399994,0.040408584,0.030872303,0.02546031,0.022638238,0.021317886,0.020012043,0.014600049,Cancer
0.002708889,0.010333372,0.023872986,0.03697802,0.04541855,0.041879129,0.033366168,0.023916445,0.018653185,0.010298605,0.028368486,0.035374899,0.031526442,0.028967242,0.026866767,0.024597288,0.023650867,0.020893692,Cancer
5.47E-05,0.000947287,0.005035195,0.015615664,0.033683344,0.049335442,0.051342962,0.043079703,0.031275048,0.015704563,0.026680706,0.032841716,0.031205824,0.028808459,0.027300086,0.026269,0.02470962,0.019018611,Non Cancer
0.046883886,0.06546977,0.048570392,0.029003981,0.01733081,0.011928108,0.009050262,0.007927559,0.006804856,0.005624301,0.039662307,0.043481458,0.034465515,0.026984096,0.022807052,0.019610535,0.017938737,0.015948267,Cancer
0.008474659,0.022597471,0.032533947,0.039318531,0.037851856,0.033014744,0.025234571,0.01848884,0.015676904,0.013446782,0.027798823,0.03407347,0.030921577,0.02753657,0.024404103,0.023680479,0.022650893,0.021169649,Non Cancer
0.016482211,0.029252212,0.027504999,0.023931379,0.022218812,0.022783068,0.023951177,0.024327348,0.026099309,0.026759587,0.018432359,0.025520204,0.025416262,0.02518858,0.025267774,0.023753193,0.023367123,0.023604704,Cancer
0.037147179,0.067937317,0.042765028,0.026002456,0.019759138,0.016108672,0.013072304,0.010860418,0.00850638,0.006272886,0.034508836,0.036459163,0.028902359,0.025775013,0.023273137,0.022681784,0.023034321,0.022079059,Cancer
0.000155976,0.001171631,0.00297442,0.007849567,0.020777412,0.042650281,0.059267132,0.05203784,0.033527517,0.023670579,0.030698191,0.036099302,0.030005368,0.026983793,0.024121821,0.021847478,0.019253928,0.016801846,Cancer
0.000413517,0.002100231,0.005734827,0.014251825,0.029087651,0.046480753,0.052683507,0.041061505,0.028899029,0.023429724,0.028866383,0.034024463,0.03026291,0.026820563,0.023933199,0.022101391,0.020088217,0.017929949,Non Cancer
0.005876293,0.035355697,0.050869836,0.044605418,0.031786393,0.022790586,0.016424602,0.01349371,0.011422498,0.013899972,0.036639776,0.040151043,0.032203537,0.026026175,0.022660002,0.020273211,0.01784652,0.015876874,Non Cancer
0.001866921,0.007742356,0.011828123,0.019420267,0.03163465,0.045801789,0.048097887,0.035879212,0.025982387,0.017397126,0.025445915,0.032381418,0.030849256,0.028106814,0.026291394,0.02402963,0.022699181,0.021673448,Cancer
0.019505783,0.034553102,0.039011567,0.037823344,0.032166141,0.024490011,0.018380652,0.014279706,0.013238696,0.013240799,0.016908517,0.024206099,0.02575184,0.026246057,0.027991588,0.026235542,0.025667718,0.027465825,Cancer
0.001982913,0.010067585,0.01955496,0.029086968,0.036929355,0.041577404,0.037879368,0.030196378,0.022838562,0.015909207,0.020900281,0.028698036,0.028105075,0.028576894,0.028015812,0.025714104,0.024846978,0.023916093,Non Cancer
0.00822381,0.015056782,0.018680618,0.022617073,0.024492791,0.02532857,0.026260048,0.029513845,0.034400919,0.036340436,0.010801327,0.0166135,0.019746076,0.022272553,0.024448131,0.027510527,0.031217303,0.034241419,Cancer
0.002397673,0.008614936,0.019997533,0.033951916,0.044184646,0.040589951,0.029987232,0.022453244,0.018709827,0.023290434,0.027897883,0.03225432,0.027654851,0.025257179,0.023225867,0.022257367,0.021872869,0.019217655,Non Cancer
0.004329855,0.018820331,0.04264239,0.056716383,0.046414314,0.028591972,0.017543377,0.013072075,0.010706764,0.008930031,0.045129503,0.045758157,0.033794084,0.027165713,0.022132552,0.018340982,0.016423587,0.014294022,Non Cancer
0.003554795,0.026976538,0.052306264,0.048454027,0.035529809,0.023458017,0.016954194,0.013693214,0.011527691,0.01403636,0.038253943,0.039795563,0.031488951,0.025057675,0.022667257,0.020668592,0.019391767,0.016341173,Cancer
0.001291334,0.007105962,0.022475008,0.041442376,0.048987246,0.040956312,0.029316174,0.020200665,0.016504404,0.017376416,0.035261386,0.038627559,0.031249547,0.025616285,0.022159429,0.019587644,0.018017005,0.015855109,Non Cancer
0.005329564,0.034049586,0.058503747,0.053766765,0.033512212,0.019779751,0.013850242,0.010942538,0.009786817,0.008383022,0.049464099,0.045385952,0.032194544,0.025094592,0.020272956,0.018211799,0.016632805,0.015951887,Cancer
0.000784036,0.004508209,0.013355522,0.025492713,0.036876614,0.041869081,0.039436262,0.03419398,0.025381257,0.02248186,0.02188384,0.028613485,0.027010823,0.025627229,0.025277487,0.025073792,0.023793968,0.022110595,Cancer
0.027077614,0.036846976,0.031060228,0.03016076,0.029526454,0.028112262,0.023011813,0.017448632,0.014620248,0.009708011,0.025424258,0.033727435,0.032105274,0.029328883,0.025720614,0.024041261,0.023058606,0.02187838,Cancer
0.000881444,0.005655025,0.019206773,0.040880138,0.051181788,0.040764063,0.029269018,0.020392914,0.016323037,0.02035664,0.034731794,0.037568375,0.03001625,0.025561875,0.02252579,0.021281612,0.01796985,0.015865992,Non Cancer
0.029544859,0.04950515,0.042414989,0.033223479,0.024621556,0.018992764,0.01502187,0.012834855,0.011398682,0.009953438,0.026884159,0.033777791,0.031837697,0.028985507,0.025830965,0.024016851,0.02085223,0.019350547,Cancer
0.042805053,0.048004827,0.039903451,0.029978944,0.023443919,0.017114318,0.013814708,0.011644926,0.010630649,0.010127362,0.015830423,0.024124384,0.024342646,0.024753492,0.026384039,0.026743529,0.028040263,0.030222884,Non Cancer
0.005368852,0.019088115,0.029918033,0.037254098,0.040471311,0.033668033,0.026116803,0.019702869,0.01704918,0.017090164,0.017264344,0.025430328,0.026454918,0.027008197,0.027069672,0.025409836,0.023893443,0.026229508,Non Cancer
0.000847173,0.005481063,0.014233966,0.02662387,0.037881776,0.039820779,0.0346428,0.027631713,0.022114135,0.032578181,0.022778727,0.029380833,0.026145509,0.024341615,0.022508508,0.021120897,0.020310241,0.019317003,Non Cancer
0.000561073,0.006080285,0.020286187,0.038726005,0.050293668,0.045562347,0.03259399,0.022840862,0.016179607,0.01350078,0.03190956,0.038642441,0.033393818,0.02853914,0.025514914,0.022602107,0.019613695,0.017162481,Cancer
0.000405003,0.001876949,0.006453917,0.019897399,0.040839967,0.055137004,0.049797934,0.035270089,0.023167906,0.013723065,0.033637013,0.037717526,0.032099744,0.027910359,0.025475987,0.022096608,0.019962722,0.018586584,Non Cancer
0.00360195,0.022692648,0.045686366,0.04821825,0.037887581,0.025812162,0.018550224,0.01429898,0.012684813,0.016453621,0.035003845,0.037825917,0.030622017,0.026555767,0.022819605,0.019616663,0.018713455,0.0172734,Cancer
0.000264796,0.002727761,0.010424979,0.025478446,0.04370221,0.050601413,0.042548715,0.030509569,0.020791921,0.018360151,0.027912392,0.034633856,0.031938741,0.028373065,0.026098722,0.023291159,0.019827048,0.016707535,Non Cancer
0.00117359,0.009718592,0.020122307,0.031572737,0.044012789,0.045503565,0.037681748,0.026079068,0.019608465,0.011621711,0.024981603,0.033919917,0.032188079,0.02968865,0.026599254,0.024011013,0.022266487,0.021708239,Non Cancer
0.00210463,0.016939266,0.041888154,0.054780517,0.049182201,0.032615755,0.020030066,0.01348166,0.010751654,0.006580878,0.038767288,0.044317499,0.036295851,0.030871918,0.024948888,0.020739627,0.017366206,0.01538184,Cancer
0.000764394,0.007773739,0.029126284,0.049613476,0.051870601,0.040721991,0.026955694,0.017682012,0.013174974,0.009853467,0.034599631,0.040577766,0.034513096,0.03059017,0.024813949,0.021503981,0.018648321,0.016744548,Non Cancer
0.06831009,0.054762586,0.036879882,0.02331193,0.016921598,0.012729541,0.010551716,0.008752198,0.008496585,0.007427099,0.023731136,0.031205268,0.028945646,0.027585784,0.024814936,0.023659564,0.022177007,0.022361049,Non Cancer
0.002886214,0.00534142,0.0085278,0.013280432,0.019195247,0.02515624,0.031471276,0.040156856,0.043562589,0.048337541,0.01162567,0.017448125,0.019102888,0.02078074,0.024051783,0.026518533,0.027584508,0.029493258,Non Cancer
0.000951923,0.005151062,0.012103662,0.025408348,0.040301057,0.049740223,0.044891641,0.031844952,0.022810576,0.013437244,0.029055905,0.036141952,0.031916124,0.028873528,0.0254039,0.022966265,0.021293726,0.019750187,Non Cancer
0.005020154,0.011927004,0.023225109,0.034401848,0.037623573,0.035674356,0.030915323,0.023846652,0.020065906,0.021840061,0.027520743,0.032423208,0.028653495,0.026318112,0.02464105,0.021754001,0.020860304,0.019319319,Cancer
